Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2007-03-08,85.1438217163086,86.52916153256415,80.02199404566177,80.32353613005725,5127660
2007-03-09,85.38418579101562,86.44176368080572,83.57930762836345,85.91734582935354,4404030
2007-03-12,83.03740692138672,85.99163931930701,82.60913311284264,85.38418735217081,4823450
2007-03-13,83.920166015625,84.78108790565948,82.18521229151156,83.90705607158051,3445740
2007-03-14,81.54280853271484,82.07160079236792,79.97392279521983,80.95284097211149,5187230
2007-03-15,80.27108001708984,85.65511928738262,79.97391239587255,84.344071543188,5045770
2007-03-16,78.96878814697266,81.72199022069512,77.39553458222754,81.72199022069512,4798650
2007-03-19,80.81736755371094,81.54719015877352,79.10426559417674,79.53691384481235,2649830
2007-03-20,83.49189758300781,83.81965954158936,81.59087555590115,81.7219816730006,9071100
2007-03-21,84.39653015136719,84.77236418863343,83.03304232702229,83.73227061395232,3444570
2007-03-22,89.66693115234375,90.20009115510982,85.30551375422549,86.4417579135086,4804260
2007-03-23,88.37773132324219,90.02528327754239,87.0535735638402,90.02528327754239,5775820
2007-03-26,85.06078338623047,88.97644919293701,84.54073334402457,88.97644919293701,7532600
2007-03-28,83.7715835571289,85.04330149665192,83.20782928077656,85.04330149665192,4308160
2007-03-29,81.61270904541016,83.46565862862053,81.11014349104455,83.20781421216411,25630150
2007-03-30,83.395751953125,84.77234948561174,81.98419234552212,82.68341384284317,10808880
2007-04-02,78.78086853027344,80.58573990038683,78.2171142107982,79.54564645594323,6620780
2007-04-03,79.90398406982422,80.74305378202212,78.7633723253,78.7633723253,6507920
2007-04-04,80.85232543945312,81.89679338275016,80.41094169271861,80.84795768017904,3751390
2007-04-05,82.38623809814453,82.85821606325803,80.2361207026275,80.85230804444234,2886200
2007-04-09,84.88159942626953,85.2181035484404,82.38624228227181,83.00680408227066,2135690
2007-04-10,86.69960021972656,86.96618023491874,83.38265052372972,85.21811631059877,3734370
2007-04-11,85.59831237792969,87.14097815490683,85.21811063358527,86.52915848948658,4426870
2007-04-12,83.76285552978516,84.78110360524421,83.2078433452356,84.78110360524421,3566670
2007-04-13,85.76001739501953,86.26695085844239,83.20783903128721,83.90706725911366,4200990
2007-04-16,85.21373748779297,87.31578301693831,84.44895962019675,86.52915301945829,3116840
2007-04-17,85.48469543457031,86.87877746661505,84.9253155180865,85.7425332603191,7400190
2007-04-18,85.6900863647461,86.70395987859625,85.13944868062926,86.09214022957754,3189070
2007-04-19,85.8692626953125,86.70395805571046,83.91580094999091,84.47518080828578,3235180
2007-04-20,86.93119812011719,88.18980598940765,84.78108078896807,86.1358326854034,3575020
2007-04-23,86.24947357177734,88.12864360838148,86.00474569135162,87.3157936236334,3396480
2007-04-24,88.60498046875,89.55330424372718,85.32736096928946,86.24946485520438,17187570
2007-04-25,90.11270141601562,90.89933158066923,88.71425149459544,88.71425149459544,16204190
2007-04-26,90.41423797607422,91.33634198243894,87.94510029794986,90.85125396642081,12635100
2007-04-27,88.67926788330078,90.89930951196614,86.11398661892117,86.11398661892117,3559370
2007-04-30,89.51398468017578,90.02529258055449,84.80295291258247,87.92761452656396,5108850
2007-05-03,87.80524444580078,90.89931819215701,87.40319056938174,89.58827033361628,10278840
2007-05-04,88.08055877685547,89.15124643220294,87.49058462577949,87.8401986905529,4187070
2007-05-07,87.40756225585938,89.14251620008632,87.22839077507531,88.3777382482399,4153940
2007-05-08,86.64279174804688,87.39445981876615,86.28444208735613,87.39445981876615,4769960
2007-05-09,86.93997192382812,87.22840411016185,85.65514370137382,86.57288005122277,2092860
2007-05-10,88.4345474243164,89.5882692592633,87.42504165227963,87.42504165227963,6472580
2007-05-11,86.75640869140625,88.27722233781522,83.69292259897885,86.2319908824722,7146150
2007-05-14,87.04483795166016,89.14689037474675,86.63841629920343,87.84021022012556,7878060
2007-05-15,88.36898040771484,88.68800011990889,86.97052431435375,87.210884372171,5493450
2007-05-16,90.50163269042969,91.318857062281,88.04560515258646,89.15125498734513,23843830
2007-05-17,91.69841766357422,93.26918018801696,90.82283419033165,91.87001368244144,11521170
2007-05-18,94.18435668945312,96.09391367245236,90.90203162115994,91.51801557899142,20583370
2007-05-21,97.39628601074219,98.73385402099942,94.59794648794526,95.03793693672641,11208800
2007-05-22,98.12666320800781,99.69302799484856,97.34787830175195,98.78664882361291,7553170
2007-05-23,98.08706665039062,98.99785009384023,94.64634486270873,94.64634486270873,5411460
2007-05-24,96.01911163330078,98.64585509150677,95.03793483406879,97.29068373359664,3505630
2007-05-25,94.0875473022461,95.4779186038065,93.37476498917056,93.4539600400808,6699810
2007-05-28,99.18704986572266,99.8778381362116,96.7011063597154,96.7011063597154,7182060
2007-05-29,100.70501708984375,101.28580099700775,98.65465996637316,99.17384547863004,4365720
2007-05-30,97.154296875,100.75781998263562,96.44591193321077,100.75781998263562,6553340
2007-05-31,100.9865951538086,102.06457025547552,97.79226065848705,97.79226065848705,9195500
2007-06-01,101.50138092041016,102.51775761484274,100.4058024671577,100.93378957564887,7433730
2007-06-04,102.81697082519531,104.20734233545718,101.02181559789331,102.605777277346,4869380
2007-06-05,102.04258728027344,102.51777778552677,101.21100557451052,102.07778732292795,3117460
2007-06-06,99.19143676757812,102.25376618934389,98.3818560435454,102.07777271497876,4538310
2007-06-07,97.28630828857422,99.42906006382962,96.88591528703054,98.50508396071669,3122150
2007-06-08,96.00151824951172,96.79789989719777,94.69474606380183,95.91791898904142,4911540
2007-06-11,96.56468963623047,99.26183282520826,95.91790323785008,97.28187610699575,4588960
2007-06-12,95.75511932373047,98.02986903867625,94.24594865935917,97.41387840912262,1993420
2007-06-13,95.29313659667969,95.9179222571115,94.5847516729292,95.75512793194682,3646960
2007-06-14,96.4811019897461,98.55785737875324,95.91791477039378,96.70989889564586,3440160
2007-06-15,97.70867156982422,98.38185634623706,96.35789781620743,96.79788821719467,3814070
2007-06-18,95.7815170288086,98.9934484853324,95.32832742656478,96.91669313494161,1918890
2007-06-19,96.79349517822266,97.65147515683171,95.03793098066797,95.03793098066797,6339220
2007-06-20,96.80229187011719,98.16626488554463,95.67151995868986,96.3579039537541,6681110
2007-06-21,96.9562759399414,98.0298534918921,96.44588551135499,96.79787914188769,12744070
2007-06-22,97.06189727783203,98.35546357892918,96.53390335966162,96.53390335966162,6449610
2007-06-25,96.78030395507812,97.66028486979936,96.09831740342486,97.66028486979936,3674930
2007-06-26,96.68348693847656,97.67786276409062,95.91790127284574,95.91790127284574,7439420
2007-06-27,95.94872283935547,97.12789404962525,95.30193632602695,97.12789404962525,4788870
2007-06-28,96.5603256225586,97.0179128242449,94.59796488531816,96.26993025859392,7325090
2007-06-29,100.91181182861328,101.28579968078877,96.18191451756644,96.79789845863282,9392050
2007-07-02,100.9822006225586,102.51776963183774,99.52583338138324,102.51776963183774,5016240
2007-07-03,101.2417984008789,103.22175529231419,100.31781583272071,101.77858725076571,4130750
2007-07-04,101.2637939453125,101.62458931752825,99.52583310386527,101.5497917506906,2925510
2007-07-05,99.358642578125,102.02498352188447,98.74265194508423,101.62019313008571,5173740
2007-07-06,101.92819213867188,102.60577449678216,99.02425240112113,100.1506269107558,5131820
2007-07-09,102.74658203125,103.74975982039928,102.34179158244609,102.51778509454444,4377570
2007-07-10,101.13619995117188,105.54490591532547,100.68301034786627,105.54490591532547,9238120
2007-07-11,101.08780670166016,102.42977892771269,100.22982665999429,101.37379781097495,4469980
2007-07-12,105.72530364990234,106.03769982749802,101.24180654568485,101.8137887671381,5386060
2007-07-13,107.92084503173828,109.11761945968408,105.84408980169825,106.12568338981957,8611970
2007-07-16,107.15089416503906,108.23767132068194,105.59772811773848,108.23767132068194,3308820
2007-07-17,105.53610229492188,108.03524465521663,104.64731976764702,107.35766236319111,3264100
2007-07-18,105.60208892822266,107.33125461670942,103.48573626978083,104.71771067934068,5890600
2007-07-19,106.41168212890625,107.30925960101992,103.48574190758416,104.81451481045315,9632820
2007-07-20,105.67689514160156,107.88564891497421,105.26770727634229,107.44565849793621,3723220
2007-07-23,108.2640380859375,108.6732326541223,104.76611570551228,105.45689715090275,3450280
2007-07-24,109.90081024169922,110.43759910912813,106.57888111698716,108.14084850290833,4567250
2007-07-25,109.03404235839844,109.55763211620152,106.56569543855682,109.55763211620152,2731370
2007-07-26,107.11566925048828,108.89763184154877,104.80571948415239,108.89763184154877,5614590
2007-07-27,102.90055084228516,104.71771330987654,101.20659186109303,104.71771330987654,6530330
2007-07-30,102.8565673828125,105.42171246224234,101.37379502972047,102.0689807328932,4747810
2007-07-31,105.65049743652344,106.46887988576502,101.28579327847535,103.83773905563777,6183720
2007-08-01,102.19658660888672,104.71773007927251,98.65026455518749,104.62093164042084,9801780
2007-08-02,101.40900421142578,102.24499015380945,100.33542636326857,101.17141230565224,5743380
2007-08-03,101.6377944946289,102.86976910397478,100.14182964210133,102.6937688947988,2834350
2007-08-06,99.6578369140625,100.31782258899007,97.41388293382019,99.86903045019731,6850390
2007-08-07,100.4410171508789,102.86976626060361,99.52583622962436,101.90178863491634,3925360
2007-08-08,103.11177825927734,104.9289344924089,100.75782635544077,100.75782635544077,4867520
2007-08-09,101.69499969482422,104.93772731719955,100.2298306209752,104.52853940181956,4981730
2007-08-10,99.48184967041016,99.87783841475965,96.00592086915235,96.90790269097275,5591670
2007-08-13,99.93502807617188,101.10539751241285,98.75145275046533,100.31781760020294,3495030
2007-08-14,100.99100494384766,101.37379447745232,99.11224388915431,99.88663135870841,1869640
2007-08-16,96.2698974609375,98.01225562368569,95.14792063783969,96.9122796625546,6630700
2007-08-17,93.99075317382812,96.60429739292557,92.50359009104925,95.89151504725214,8906500
2007-08-20,97.75706481933594,100.22981545720005,96.89908487356742,96.89908487356742,8108420
2007-08-21,97.1454849243164,99.26184455041265,96.7142961790359,99.26184455041265,2236130
2007-08-22,98.32906341552734,98.72505884686487,96.6263025305681,97.14989223775748,5452410
2007-08-23,96.81108856201172,100.75780304365792,94.59793735539935,98.77784621528909,8749280
2007-08-24,96.59550476074219,98.73385871196314,95.0423389398497,96.68350822565672,8395490
2007-08-27,98.52265930175781,99.16504830329794,96.93429353219194,96.93429353219194,5504680
2007-08-28,101.2505874633789,101.9369714048031,98.44785079798986,98.94504209230998,5140400
2007-08-29,102.30217742919922,103.83774652139174,98.60186283567457,98.64585785257786,6884250
2007-08-30,103.89054870605469,105.33371692553234,101.33420512302365,101.33420512302365,9014460
2007-08-31,103.10736083984375,105.15771795605411,101.90179129897032,103.22176265406723,6542910
2007-09-03,103.52094268798828,107.20806445651759,102.9885580538333,107.20806445651759,3930710
2007-09-04,103.52534484863281,105.15771229052724,102.56177145085206,103.83774100654574,2317330
2007-09-05,103.17335510253906,104.22052772767206,101.90178306838253,102.56616617984615,2018480
2007-09-06,104.2425308227539,104.50652776359031,101.98978199217534,102.07777873454711,1501660
2007-09-07,105.29409790039062,106.1256794590198,100.36620693393175,102.28016779308359,2612710
2007-09-10,105.25450134277344,106.12568043273036,102.95775097620657,103.04574771121992,2282520
2007-09-11,104.52411651611328,106.0376845397557,104.026925224445,105.25450217859292,1811170
2007-09-12,104.0269546508789,105.76492256299038,103.83776195126636,104.89373650595974,1250510
2007-09-13,106.78568267822266,107.09367465568714,104.0137414535991,104.0137414535991,5630740
2007-09-14,108.47523498535156,109.98880310145289,106.47768143640825,106.65367491858333,4471910
2007-09-17,107.89885711669922,109.90081502444073,106.92207777206441,107.19927390637798,2402430
2007-09-18,108.33882904052734,108.66442433762374,105.91008698458577,107.35765237611196,2317390
2007-09-19,116.53588104248047,117.91745770101666,110.52561572626814,111.84558726769744,9971620
2007-09-20,116.70305633544922,117.82943075219981,115.28628662614604,116.7734564149264,5024250
2007-09-21,116.02108764648438,117.2530555866011,115.0135057145125,116.30267456389242,3698550
2007-09-24,118.48941040039062,119.32540290976159,117.50383619242679,118.09342172236526,4425100
2007-09-25,122.87610626220703,123.98928136543275,118.3574099790419,118.48940171956649,4816660
2007-09-26,121.05897521972656,122.31734142373357,119.68619377793365,122.31734142373357,7783580
2007-09-27,126.10124969482422,128.3891916887731,120.64976226414764,120.73776571398619,10823480
2007-09-28,126.33007049560547,127.06045633854075,123.46133726303641,126.58527250554808,5957270
2007-10-01,124.22250366210938,127.5708381257993,122.42294424856622,126.71725553860074,7230980
2007-10-03,125.3796615600586,126.61164274571804,123.73410174855859,124.39408735348422,4922650
2007-10-04,124.05091857910156,124.84289608217102,122.14136148297024,123.90132342529706,4029050
2007-10-05,123.4745101928711,124.9572757176084,122.51093012634632,124.07729490269566,2967090
2007-10-08,123.8441162109375,126.71725339846468,123.1093262293366,124.54369943611499,6707230
2007-10-09,125.0584945678711,125.39728239168129,120.22299023200056,120.22299023200056,4688390
2007-10-10,124.68888092041016,127.59721090306353,122.85411511762659,125.85485274834652,4537790
2007-10-11,128.538818359375,129.78838964407805,125.04529306186619,125.39728005595829,4505070
2007-10-12,126.07485961914062,128.56520702566132,125.02768026356937,127.15723230049217,4658910
2007-10-15,131.92672729492188,134.19707949705028,127.59722312834289,127.59722312834289,11302540
2007-10-16,132.67910766601562,133.74389040562568,128.9259898671639,133.74389040562568,4700670
2007-10-17,128.71920776367188,130.65956736479183,114.83751368362154,123.75172498128539,6257440
2007-10-18,122.1589584350586,128.74121199337148,119.68620075713301,127.42124060607262,6201550
2007-10-19,120.23616790771484,126.71723112518373,117.75903331442227,118.79740417985974,4979580
2007-10-22,120.72459411621094,122.93334156631107,117.12547509119656,121.33178314744914,5649020
2007-10-23,130.9587860107422,133.31712877424826,122.16777050719367,123.02135319796368,8882590
2007-10-24,133.22471618652344,134.19709135105515,129.22520448509175,133.75710088760906,6143730
2007-10-25,136.7490234375,138.93577646230085,128.94359732545803,131.56593658925712,6432930
2007-10-26,136.08901977539062,137.26820420395168,130.78273684290895,135.3410441824894,3471630
2007-10-29,144.92848205566406,146.95683188288604,138.59701210511707,139.21299614009527,2928980
2007-10-30,142.6053009033203,151.21591738933577,141.88372353443984,145.636841604243,4034020
2007-10-31,145.49607849121094,146.86884692146666,139.0370201450351,139.91700128519355,4207220
2007-11-01,148.73435974121094,152.0958794412833,146.62680194901188,152.0958794412833,7164870
2007-11-02,155.80062866210938,158.37896638023213,144.36526717580705,144.36526717580705,2918060
2007-11-05,151.00909423828125,153.99663267179753,147.42317533441184,153.99663267179753,4593000
2007-11-06,150.31834411621094,153.8118559437035,148.71677242948996,151.79670558631372,3683640
2007-11-07,142.2797088623047,153.7942647816666,141.67692409760943,153.7942647816666,4536040
2007-11-08,136.86781311035156,139.88174995127486,135.95702978532037,139.03696249890368,5213400
2007-11-12,130.00399780273438,133.75711635277193,128.03723966663364,130.25918639296324,8365650
2007-11-13,138.52658081054688,147.83677961421105,125.3972684227683,125.3972684227683,10322920
2007-11-14,154.1990509033203,156.63660178060138,142.55690723852484,144.29926567842276,11911840
2007-11-15,149.63636779785156,153.9966752718419,147.4188119142526,153.9966752718419,4768460
2007-11-16,148.46157836914062,149.86074472875524,143.61287518568668,145.1968434359308,6584330
2007-11-19,145.59725952148438,148.45279360020342,144.78327440230092,148.45279360020342,8875260
2007-11-20,143.46328735351562,147.30879965140412,142.40290874071727,143.43688900028772,5645860
2007-11-21,139.11619567871094,141.94094064980874,137.7170290850344,141.94094064980874,5563830
2007-11-22,140.0665740966797,141.14894696651592,136.52025174244568,140.6209664232164,4840010
2007-11-23,137.51461791992188,141.32493679821334,135.6314593458472,139.4945749293321,4318350
2007-11-26,144.6116485595703,147.2867842443434,141.6901059011575,141.6901059011575,4238570
2007-11-27,143.6700897216797,145.68084942141257,140.79695244788775,142.90890136362856,5567700
2007-11-28,141.35572814941406,149.15676372315036,139.4945771248392,149.15676372315036,5354070
2007-11-29,147.34400939941406,149.06876450672996,143.33129849796828,143.33129849796828,10429030
2007-11-30,151.01792907714844,153.85146868855406,149.06876115181944,149.59675507010294,6157540
2007-12-03,149.25357055664062,152.67669594004298,147.83680067969578,152.67669594004298,4904520
2007-12-04,149.74197387695312,152.0607326055846,148.77400274990137,152.0607326055846,2623660
2007-12-05,151.69114685058594,152.94071840570615,149.1567969768514,150.03677807995967,8200970
2007-12-06,148.7123565673828,156.63658826486719,147.15039595987565,153.11666493307243,5180210
2007-12-07,151.339111328125,153.1166765047027,150.47673380634575,150.47673380634575,5919750
2007-12-10,148.53639221191406,152.23671395133078,147.60801869628597,151.35673294583177,4095970
2007-12-11,156.68499755859375,157.95657644366122,148.2767862437711,148.5407832074386,3630750
2007-12-12,156.99301147460938,158.29098883913835,151.44473763548464,156.37262324944922,7496460
2007-12-13,154.5554656982422,156.45182377226146,153.46868857272423,156.19663517779333,3982280
2007-12-14,151.74827575683594,155.31659099138193,149.59671653560866,155.31659099138193,4778240
2007-12-17,148.149169921875,151.2687003749764,146.5168092303735,151.2687003749764,4725560
2007-12-18,146.2307891845703,150.03670286200426,142.25327283288578,146.78077709828733,6633860
2007-12-19,145.4652099609375,149.5967259855329,143.6612601836526,149.5967259855329,5512930
2007-12-20,144.5544891357422,146.06365339607945,143.1069165659059,145.19687153496986,5936900
2007-12-24,149.43392944335938,150.0367140935265,145.22321843814893,146.61799379981937,3396530
2007-12-26,150.19076538085938,150.91674704705446,147.83681343384927,149.43398115594545,2160840
2007-12-27,153.60067749023438,154.70065367760722,150.47674243260673,150.47674243260673,4364940
2007-12-28,152.26309204101562,152.94068108474696,146.7104147837717,149.5087475636259,3377370
2007-12-31,152.15748596191406,153.99664264289174,150.30072590495067,153.99664264289174,1889620
2008-01-01,152.1927032470703,153.0286824675424,150.03675259613368,152.2367049802412,1310520
2008-01-02,150.943115234375,152.6590752189834,148.74316309322518,152.58867513917352,6239750
2008-01-03,149.1039581298828,150.47672611446615,147.50238652957412,150.47672611446615,7018640
2008-01-04,149.27996826171875,150.82872990441243,149.06876799921537,149.86075891302028,3729820
2008-01-07,145.67201232910156,147.69597080742236,141.87929731787978,145.2848320651754,6322460
2008-01-08,150.98272705078125,151.60311522459273,146.95681693694934,148.62877535148212,9167490
2008-01-09,153.521484375,155.49263313421542,149.6231617352233,150.87273308863848,10049190
2008-01-10,151.53273010253906,158.1853845155735,150.04996422103576,157.47260203238338,8611000
2008-01-11,155.2770233154297,156.46059863910548,151.54150888429723,152.06069436594413,4151100
2008-01-14,156.913818359375,160.5965367944623,151.5591279231113,156.10862820347475,11675460
2008-01-15,157.4241943359375,160.18292975447713,155.4530321925142,160.18292975447713,6228420
2008-01-16,147.2867889404297,152.99346506395716,145.2232328546418,149.1567481726831,12281700
2008-01-17,144.6336669921875,146.78082262165913,141.87052739379618,146.26163709267277,13356690
2008-01-18,138.24502563476562,143.0849213155475,136.88984732477752,139.13380164408358,9967410
2008-01-21,132.6219024658203,139.91693685012075,130.23714876615014,139.91693685012075,7434890
2008-01-22,125.52043151855469,156.63654589109711,118.88538374112824,131.90029083153476,11645060
2008-01-23,135.0154571533203,149.59674647555073,121.43735890368235,133.66908750923574,9332870
2008-01-24,132.91232299804688,144.05288556882942,129.79719619738512,134.63709164881305,8141910
2008-01-25,141.54049682617188,147.8367576631669,134.2058517804644,135.86901476707743,6072310
2008-01-28,139.9345703125,140.79694785844887,125.83727214848868,136.39704323787234,5958070
2008-01-29,135.2838592529297,143.17288451043868,132.01473355152774,140.6913454454284,6095210
2008-01-30,134.8966827392578,138.50900090304788,132.43713751106,138.50900090304788,3965110
2008-01-31,138.11740112304688,139.90816544280375,133.32150799547398,135.69304949324058,6396850
2008-02-01,138.24502563476562,139.28339680837797,130.69478676145252,138.5970126769354,7287230
2008-02-04,136.16822814941406,142.89128064405153,134.28506985301522,142.89128064405153,5491300
2008-02-05,133.0751190185547,140.56815596010878,132.01913118037209,137.27702250965172,6071410
2008-02-06,132.0059356689453,133.29511794790835,127.72043279788004,131.98834571794552,7865940
2008-02-07,131.2755584716797,133.05312384238465,130.4131808557205,131.90914586267465,16715320
2008-02-08,126.88887023925781,132.26115063271925,125.22130243858855,131.2051760890886,3880660
2008-02-11,124.14332580566406,129.26921281332378,118.85904865180188,126.88887585351567,6926890
2008-02-12,123.8705062866211,127.15723536409878,121.98734776711552,125.83726406274135,4630920
2008-02-13,129.2252197265625,130.94118005090252,125.83728738746058,126.69966503784391,5844120
2008-02-14,135.20465087890625,136.8370114682491,131.9091137228534,131.9091137228534,6332650
2008-02-15,137.4750213623047,138.5969916379202,131.31954584112128,133.7570966918341,5442320
2008-02-18,136.99986267089844,139.91700232050033,135.5434949473556,138.8610276299859,1739240
2008-02-19,138.32421875,140.59457139400635,136.85024785528847,140.4449762318264,2744710
2008-02-20,135.27066040039062,138.15699657957748,132.78910790200544,138.15699657957748,3969550
2008-02-21,135.59185791015625,138.15699623147486,131.7463323875747,135.51705362832567,2989200
2008-02-22,129.7355499267578,135.49063130268271,128.48158815409278,129.39235798617074,4719170
2008-02-25,125.11129760742188,132.8595236348186,122.78814837420907,131.90034759617845,13660880
2008-02-26,128.02842712402344,129.30880095630883,127.15724119132447,127.5972316452737,6175120
2008-02-27,127.79960632324219,130.8179474140597,126.83163551107636,129.3571760806313,4606010
2008-02-28,129.5815887451172,131.20515454246075,127.77322105495031,129.26039089012724,6249960
2008-02-29,128.1912384033203,129.73559597033963,124.2269195919759,128.4772295507354,6846950
2008-03-03,122.30854797363281,125.83726648668782,119.86220218885624,125.83726648668782,5088000
2008-03-04,118.95140838623047,122.7573226946812,113.80351528934789,122.7573226946812,8482070
2008-03-05,117.27942657470703,118.95139802038001,116.1794506607539,118.09341143652043,6217520
2008-03-07,112.83555603027344,117.03745944773955,110.60919871854605,117.03745944773955,9191920
2008-03-10,115.40950012207031,116.91427350550306,107.80647170792687,111.31759393725176,7782270
2008-03-11,117.31906127929688,118.88542622373885,111.77517215120146,113.08634182628626,10376620
2008-03-12,120.60578918457031,126.69966027862492,118.48064098337709,122.66934569820076,6236940
2008-03-13,114.3227310180664,118.3574499985847,113.1347646693432,117.91745947814387,4279850
2008-03-14,115.75708770751953,116.67666615125056,112.19756652209222,113.95752834988973,4503400
2008-03-17,107.88565826416016,112.19756606753931,105.15771878487018,109.55762333653838,8637180
2008-03-18,108.32125854492188,108.94164673988519,102.56618219714477,107.70967203949817,12111460
2008-03-19,111.98637390136719,117.4730487679164,109.5576246792384,112.19756744259355,12654460
2008-03-24,118.08462524414062,118.88541099163253,113.09073153794753,113.09073153794753,6442120
2008-03-25,124.42927551269531,126.27724050075592,120.11737511047515,120.5573654954952,8768630
2008-03-26,126.64686584472656,128.1824284164181,122.89815156130088,123.30293530811981,12330840
2008-03-27,126.1188735961914,129.11080339346316,121.96536252372069,123.30292387235515,8577870
2008-03-28,123.81331634521484,125.50728235077538,120.20540252516442,125.3972847325889,6065070
2008-03-31,117.1474609375,123.19732981220658,113.54393796629749,123.19732981220658,11801070
2008-04-01,115.2379150390625,117.91745560933958,111.75758852526961,116.16189778716192,7568270
2008-04-02,116.8614730834961,123.28533671706808,115.10151117991164,121.43737134732692,6711830
2008-04-03,117.13866424560547,120.42539349774505,114.84630429600328,116.5974711494098,5759050
2008-04-04,113.8563232421875,116.1618823172726,113.13034168945096,116.1574781160168,11649660
2008-04-07,114.69670104980469,116.38626267468617,112.47915225636288,113.34153644553092,6052000
2008-04-08,115.14990997314453,116.59748247755026,113.52634395426158,116.59748247755026,7349230
2008-04-09,121.42414093017578,123.10929811122584,114.04989815461825,115.18947158270677,7867660
2008-04-10,116.7338638305664,121.01936646594852,116.2542758570486,121.01936646594852,5423630
2008-04-11,117.0418472290039,119.23739496497265,114.57349417384344,118.7094011292067,4179520
2008-04-15,114.68791961669922,117.36305581509548,112.22397025419721,115.30390360046377,8971380
2008-04-16,115.1279067993164,117.38945080942693,114.47671607657996,117.12106307067906,5515950
2008-04-17,123.30293273925781,124.51731080930391,115.98149784214085,115.98149784214085,18132640
2008-04-21,128.54319763183594,129.74878050498992,121.6133485645833,123.63730716812643,8975360
2008-04-22,132.7230987548828,133.44468944126857,125.67886172588642,127.59721338540561,6995710
2008-04-23,127.18807220458984,132.77155338872987,126.33889366104667,132.77155338872987,5479870
2008-04-24,126.94601440429688,129.3527622214195,123.91008359212995,129.3527622214195,12211510
2008-04-25,132.03231811523438,132.7011121410667,127.64122235744881,128.01081269556786,5451640
2008-04-28,134.05189514160156,136.3090348513834,132.03232717754796,132.03232717754796,11563080
2008-04-29,136.9676971435547,137.95880163523992,132.86167546013382,134.41912730460865,5915690
2008-04-30,134.8748779296875,136.99426200027446,133.1802645577704,136.99426200027446,8090710
2008-05-02,136.31288146972656,139.54727199854418,135.5695529431588,136.71995004539303,5983880
2008-05-05,135.26422119140625,137.94552331792002,134.17134624194838,136.27745671202558,4201550
2008-05-06,136.5296630859375,137.16237661481472,134.95008021780157,134.95008021780157,4309980
2008-05-07,136.4456024169922,137.33936535065223,134.09614459144214,136.23321708993052,3440580
2008-05-08,133.47671508789062,134.80850851988268,128.5078918368681,132.73780204859364,5890680
2008-05-09,128.53439331054688,141.586939274957,127.71142570734692,138.25522215025447,6204230
2008-05-12,129.9104766845703,130.6936383361414,126.22036751302548,126.22036751302548,2617630
2008-05-13,130.99009704589844,132.29535764788784,129.2025708317946,131.82635177457664,5241620
2008-05-14,129.6228485107422,130.4989226219396,128.3131730084014,129.64055066021245,6026880
2008-05-15,130.83523559570312,131.56529082487526,128.51673941272645,128.51673941272645,2317940
2008-05-16,132.773193359375,135.18903108785125,132.0298649057458,133.62272123694234,4909260
2008-05-20,129.30430603027344,133.1802539546288,128.31320148452608,132.73779463916492,6313120
2008-05-21,124.77796173095703,128.32205183225946,123.22049622564549,128.32205183225946,14458840
2008-05-22,122.45060729980469,124.59653753569718,119.55250438000222,124.59653753569718,5134010
2008-05-23,122.25151062011719,124.84432938200976,121.41969840067833,124.59655323106415,6643420
2008-05-26,119.25163269042969,122.25150638079727,118.22513731615973,121.23385533204457,3908590
2008-05-27,117.93312072753906,121.23386374807461,116.72077290816249,120.7825600651986,6282550
2008-05-28,119.58346557617188,120.40201795042117,116.54377246187978,118.11008210475177,4127010
2008-05-29,116.7694320678711,121.65860178875016,115.39337666367136,120.79138536689608,6417260
2008-05-30,121.1187973022461,122.37538001964002,115.12790845635041,115.12790845635041,6580760
2008-06-02,115.96857452392578,122.11875552556194,114.50845086705783,122.11875552556194,4910970
2008-06-03,112.06609344482422,115.92433916635008,110.30510728222932,115.92433916635008,5200410
2008-06-04,107.5176010131836,112.38465291089973,105.84510553753437,112.38465291089973,4844590
2008-06-05,110.45111846923828,114.14565636660049,104.45579353612048,107.96007042160541,10616470
2008-06-06,109.06180572509766,112.82271013502935,107.78309849577663,110.61483558622652,9996580
2008-06-09,104.73897552490234,106.19466378316693,102.5620763818541,106.19024162026784,5561890
2008-06-10,100.2037582397461,105.73892165382632,99.11088322832234,103.53547622958673,15578710
2008-06-11,105.86723327636719,107.05302090005448,99.31441245319085,101.32317460353902,12784470
2008-06-12,102.78772735595703,103.96024864822012,99.22150618489678,102.32314370247143,12337690
2008-06-13,99.30113983154297,103.84519884153214,98.53568711463939,101.97802001079673,7253270
2008-06-16,101.69926452636719,103.71244877636228,99.99579365948705,100.66833363112661,10051630
2008-06-17,107.39814758300781,108.40253211791908,101.76564239641384,101.76564239641384,12872220
2008-06-18,103.39389038085938,109.02197345634332,102.86294054855576,109.02197345634332,10737990
2008-06-19,99.3719482421875,102.20811442291557,98.40296114211081,99.31443311506206,5970000
2008-06-20,97.18617248535156,100.7037289573873,96.6817692056147,99.28785394282056,6490850
2008-06-23,96.947265625,99.10204043629687,95.12875747940767,95.12875747940767,7434230
2008-06-24,93.7703857421875,98.12861206130307,92.20850512762762,95.57119813285925,3611410
2008-06-25,95.07122802734375,95.73049481759679,89.83251151381377,92.03153478410307,12971760
